;name;price;price_reduced;guests;bedrooms;beds;bathrooms;lat;lng;nr_of_ratings;rating_overall;rating_valueformoney;rating_location;rating_checkin;rating_communication;rating_cleanliness;rating_data_accuracy;comments;rooms;price_y;district;mean_rental_price
577;Stilvolle 1BR mit Balkon - in der Nähe von Google HQ & Center;206.0;0.0;5;1;3;1.0;47.367;8.5227;231;4.31;4.3;4.4;4.7;4.3;4.5;4.5;['Grundsätzlich ist die Wohnung sehr schön, wie beschrieben: die Lage und die liebevolle Einrichtung der Unterkunft haben uns sehr zugesagt. Schade nur, dass die Küche nicht voll einsatzfähig war: das schmutzige Geschirr fanden wir leider noch im Geschirrspüler vor. Der Backofen war völlig verschmutzt, zwei von drei Pfannen wirklich unbrauchbar. Von vier Kochplatten waren zwei defekt. Der Kleiderkasten, die Wohnwand und das TV- Möbel waren verstaubt. Enttäuschend war leider auch, dass der Hausflur, der Aufzug und das Treppenhaus stark verschmutzt waren. Und hier reden wir über zerdrückte, gebrauchte Kaffeebecher, Essensreste, Pet-Flaschen, Verpackungsmaterial von Essen, verschmierte Böden.\nDer Service war aber sehr prompt, es kam jemand um nachzuputzen und einen Tag später wurden Pfannen nachgereicht die brauchbar waren, was wir sehr geschätzt haben.', 'Die Ausstattung der Wohnung ist sehr schlecht', 'Super Wohnung, einfacher Check-In und Check-Out.', 'Die Wohnung ist schön und sauber aber es war so heiß und stickig, dass wir nicht schlafen konnten. Uns war bewusst, dass es keine Klimaanlage in der Wohnung gibt aber bei so hohen Temperaturen sollte man sicherstellen, dass die Wohnung wenigstens ausreichend gelüftet ist. Außerdem ist es sehr laut und man hört jede Bewegung der Nachbarn. Dafür ist die Wohnung zu teuer. Außerdem kein Verständnis seitens des Vermieters daher nur 1 Stern', 'Wir waren mit dem Aufenthalt sehr zufrieden! Die Lage ist super, die Wohnung auch.\nEinige Töpfe mussten wir vor dem ersten Benutzen noch spülen und es war noch ein bisschen dreckig auf dem Teppich (Haare, ein paar Nüsse). Der Vormieter hat und auch ein paar alte Sachen im Vorratsschrank gelassen, aber sonst war alles sehr sauber und total ordentlich. Also wirklich nichts auszusetzen. Die Kommunikation war total einfach und der Check-in komplikationslos. Alles in allem waren wir mit der Wohnung sehr happy und würden sie auch noch mal buchen :)', 'Gute Lage! Schöne Wohnung!', 'Grundsätzlich ist die Wohnung sehr schön, wie beschrieben: die Lage und die liebevolle Einrichtung der Unterkunft haben uns sehr zugesagt. Schade nur, dass die Küche nicht voll einsatzfähig war: das schmutzige Geschirr fanden wir leider noch im Geschirrspüler vor. Der Backofen war völlig verschmutzt, zwei von drei Pfannen wirklich unbrauchbar. Von vier Kochplatten waren zwei defekt. Der Kleiderkasten, die Wohnwand und das TV- Möbel waren verstaubt. Enttäuschend war leider auch, dass der Hausflur, der Aufzug und das Treppenhaus stark verschmutzt waren. Und hier reden wir über zerdrückte, gebrauchte Kaffeebecher, Essensreste, Pet-Flaschen, Verpackungsmaterial von Essen, verschmierte Böden.\nDer Service war aber sehr prompt, es kam jemand um nachzuputzen und einen Tag später wurden Pfannen nachgereicht die brauchbar waren, was wir sehr geschätzt haben.', 'Die Ausstattung der Wohnung ist sehr schlecht', 'Super Wohnung, einfacher Check-In und Check-Out.', 'Die Wohnung ist schön und sauber aber es war so heiß und stickig, dass wir nicht schlafen konnten. Uns war bewusst, dass es keine Klimaanlage in der Wohnung gibt aber bei so hohen Temperaturen sollte man sicherstellen, dass die Wohnung wenigstens ausreichend gelüftet ist. Außerdem ist es sehr laut und man hört jede Bewegung der Nachbarn. Dafür ist die Wohnung zu teuer. Außerdem kein Verständnis seitens des Vermieters daher nur 1 Stern', 'Die Wohnung war wie beschrieben. Nah zum Hauptbahnhof und allgemein eine gute Ausgangslage für Ausflüge. Die Parkplatzsuche hat sich allerdings als schwierig herrrausgestellt. Ich würde eine Anreise mit der Bahn empfehlen.'];5;206.0;Werd;
578;Sehr schöne 1BR-Wohnung mit sonnigem Balkon (Sky4);177.0;0.0;4;1;1;1.0;47.36267;8.56599;7;5.0;4.6;4.9;4.9;5.0;4.9;4.9;['Nice apartment, it has everything you would need for everyday life and it is located in a very peaceful neighborhood in a close distance to the lake.', 'The place is comfortable and homely, me and my friends enjoyed our stay very much. would highly recommend.', 'es un apartamento muy acogedor mucha luz natural y muy limpio, tiene un balcón donde puedes tomar el sol o desayunar delicioso. volvería.', 'Nice apartment in a super convenient location, lovely host , prompt replies and supportive.', 'Great stay in Zurich!\nThe communication before our arrival was very smooth as Tania was reactive!\nThe place is perfectly located with many public transports within walking distance. You can go everywhere within minutes!\nWe’ll definitely come back!', 'Great Location!', 'Nice apartment, it has everything you would need for everyday life and it is located in a very peaceful neighborhood in a close distance to the lake.', 'The place is comfortable and homely, me and my friends enjoyed our stay very much. would highly recommend.', 'es un apartamento muy acogedor mucha luz natural y muy limpio, tiene un balcón donde puedes tomar el sol o desayunar delicioso. volvería.', 'Nice apartment in a super convenient location, lovely host , prompt replies and supportive.', 'Tania was really great, she helped me with everything I needed. The apartment is quite big and clean, in a very nice neighbourhood.'];4;177.0;Hirslanden;2386.0
579;Gemütliches Loft an zentraler Lage;200.0;0.0;2;1;1;1.5;47.39084;8.53858;6;4.67;4.8;4.8;5.0;5.0;5.0;4.7;['Alles super nur zu empfehlen.', 'Great location and very accessible! Denise is a fantastic host!', 'Had a great time staying in Zurich as part of our honeymoon. The apartment itself was beautiful, especially the outdoor patio and balcony. The city centre is within walking distance and there are also a number of tram stops just outside the door as well. Denise was great for communicating and even gave us some good food suggestions for the area. Would highly recommend staying here!\nMehr anzeigen', 'Wonderful and so nicely decorated.\nWe loved the place and the warm welcome. The place was very clean and charming. Thank you very much !', 'Spacious, funky rooftop apartment with beautiful front and back balconies. Easy 5-min tram ride into town from right outside the building. Denise was accommodating to me and my girlfriend without us even meeting her. Highly recommend.', 'This is a wonderful loft in an excellent location, and Denise is a very friendly and very reliable host.'];2;200.0;Unterstrass;1522.0
580;Zentral Zürich Wohnung;161.0;0.0;4;1;2;1.0;47.37772;8.5249;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;[];4;161.0;Werd;2596.0
581;Tolle 1BR-Wohnung in der Altstadt (SCHWANEN);189.0;0.0;4;1;2;1.0;47.3722;8.541;106;4.7;4.7;4.9;4.1;4.7;4.9;4.8;"[""Die Lage fast nicht zu toppen. Direkt aus der Tür hinaus in der Fussgängerzone und einen halben Block vom Flussufer. Bahnhofstrasse und Lindenhof ebenfalls um die Ecke. Trotzdem nachts ruhig.\nWohnung sehr sauber, WiFi flott. Einkaufen z.B. Lidl ca. 300m.\nDas Bad ist etwas in die Jahre gekommen.\nMan sollte wissen, dass die Wohnung nicht 'untervermietet' ist, sondern offensichtlich als reine Ferienwohnung vermietet wird.\nLästig war das Abholen des Schlüssels an anderer Adresse, was eine Strassenbahnfahrt hin und zurück mit dem Gepäck bedeutete.\nInsgesamt eine Empfehlung."", 'Vielleicht bin ich ein bisschen naiv... Airbnb: Private Vermieter vermieten ihr Zuhause... das war mal Airbnb... heutzutage findet man praktisch nur Ferienwohnungen, wie in diesem Fall. Die Location ist toll, die Wohnung ganz praktisch... aber eben: man wohnt nicht bei Jemandem zu Hause, man vermietet eine unpersönliche Ferienwohnung...', 'Bel appartement. Prise de possession de clé lointaine. Oreiller inconfortable. Frais de service et nettoyage honaireux. Propre. extrêmement bien situé. Communication rapide. Je recommande.', 'The house is really nice and the neighborhood is very beautiful. It is well equipped and it is in the center of the city. The location is optimal.\n\nThe only weak point is that the keys had to be picked up far away from the house (around 15-20 min by walk). This info could perhaps be given in the description of the house. Apart from that, we warmly recommend this place.', 'Die Wohnung ist sehr schön, sauber und liegt perfekt im Zentrum. Tania ist sehr nett und die Kommunikation verlief einwandfrei sie antwortet immer rasch. Sehr empfehlenswert!', '+\nLage\n\nSauberkeit\n\nRuhe\n\n-\nSchlüsselübergabe ist weit entfernt von Wohnung\n\nKein Parken in der Nähe\n\nMüllentsorgung muss von Gast durchgeführt werden', ""Die Lage fast nicht zu toppen. Direkt aus der Tür hinaus in der Fussgängerzone und einen halben Block vom Flussufer. Bahnhofstrasse und Lindenhof ebenfalls um die Ecke. Trotzdem nachts ruhig.\nWohnung sehr sauber, WiFi flott. Einkaufen z.B. Lidl ca. 300m.\nDas Bad ist etwas in die Jahre gekommen.\nMan sollte wissen, dass die Wohnung nicht 'untervermietet' ist, sondern offensichtlich als reine Ferienwohnung vermietet wird.\nLästig war das Abholen des Schlüssels an anderer Adresse, was eine Strassenbahnfahrt hin und zurück mit dem Gepäck bedeutete.\nInsgesamt eine Empfehlung."", 'Vielleicht bin ich ein bisschen naiv... Airbnb: Private Vermieter vermieten ihr Zuhause... das war mal Airbnb... heutzutage findet man praktisch nur Ferienwohnungen, wie in diesem Fall. Die Location ist toll, die Wohnung ganz praktisch... aber eben: man wohnt nicht bei Jemandem zu Hause, man vermietet eine unpersönliche Ferienwohnung...', 'Bel appartement. Prise de possession de clé lointaine. Oreiller inconfortable. Frais de service et nettoyage honaireux. Propre. extrêmement bien situé. Communication rapide. Je recommande.', 'The house is really nice and the neighborhood is very beautiful. It is well equipped and it is in the center of the city. The location is optimal.\n\nThe only weak point is that the keys had to be picked up far away from the house (around 15-20 min by walk). This info could perhaps be given in the description of the house. Apart from that, we warmly recommend this place.', 'This apartment is in the BEST location, walking distance from everything. Apartment was just like the pictures, very clean and spacious. I’d like to warn that you have to pick the key up in another location that is an approximate 18 minute walk to the apartment which is tough if you have a lot of luggage. Secondly, there is no AC in the apartment, during the summer time if you are not used to it, it will be very tough to get sleep even with the fan on and windows open.']";4;189.0;Unterstrass;2206.0
583;Zentrale, moderne Attikawohnung mit Dachterrrassen;170.0;0.0;4;1;1;1.5;47.40995;8.54569;17;4.75;4.6;4.7;4.9;4.9;4.2;4.8;['Ich war mit Freunden wegen einer Messe in Zürich. Die Wohnung liegt zentral, sehr nahe der Messe und ist modern eingerichtet und sehr sauber. Der Check In mit Micaela war unkompliziert und flexibel und sie hat uns freundlich empfangen. Der Preis für die Gruppen-Unterkunft ist vor allem für Züricher Verhältnisse auch sehr fair.\n\nDanke Micaela, gerne wieder. :)', 'Ein gut situiertes schönes und sauberes Appartement, mit einer unkomplizierten und offenen Gastgeberin, die wir leider nicht kennen gelernt haben, die aber aufgrund ihrer Einrichtung (Bilder) neugierig macht...', 'Ein sehr angenehmer Aufenthalt in dieser sehr funktionalen und gut ausgestatteten Wohnung für ein Paar. Es liegt ideal in einer belebten Gegend mit Geschäften und Verkehrsmitteln am Fuß des Gebäudes. Wir empfehlen diese Unterkunft!', 'schöne Wohnung, komfortabel und gut ausgestattet. Alles ist funktionell und komfortabel. Schöne Aussicht.\nSehr gute Kommunikation mit Micaela, Anweisungen waren klar.\nDie Wohnung befindet sich in der Nähe der Straßenbahn und der Geschäfte.\nEmpfehlenswert und komme gerne wieder!', 'Die Wohnung ist für zwei Personen gut geeignet, groß und hochwertig. Die Lage zu den Verkehrsmitteln ist ideal und die Parkmöglichkeit super. Wir kommen wieder.', 'Micaelas Wohnung haben wir eine Woche genutzt. Wir waren sehr zufrieden. Sie ist komfortabel und in guter Lage. Auto auf den kostenfreien Parkplatz abstellen und ab zu den öffentlichen Verkehrsmitteln in unmittelbarer Nähe! Klappt alles wunderbar. Auf Fragen antwortet Micaela sofort. Alles war auch wie beschrieben. Wir hatten sehr schönes Wetter, aber die Wohnung ist auch bei Regentagen gut nutzbar. Danke an Micaela.', 'Ich war mit Freunden wegen einer Messe in Zürich. Die Wohnung liegt zentral, sehr nahe der Messe und ist modern eingerichtet und sehr sauber. Der Check In mit Micaela war unkompliziert und flexibel und sie hat uns freundlich empfangen. Der Preis für die Gruppen-Unterkunft ist vor allem für Züricher Verhältnisse auch sehr fair.\n\nDanke Micaela, gerne wieder. :)', 'Ein gut situiertes schönes und sauberes Appartement, mit einer unkomplizierten und offenen Gastgeberin, die wir leider nicht kennen gelernt haben, die aber aufgrund ihrer Einrichtung (Bilder) neugierig macht...', 'Und ihr habt meine Swiss Cave Schränke verpasst, die leider verspätet kamen...aber vielleicht ergibt es sich ja noch einmal, zu einer Balkontauglichen Zeit!', 'Ein sehr angenehmer Aufenthalt in dieser sehr funktionalen und gut ausgestatteten Wohnung für ein Paar. Es liegt ideal in einer belebten Gegend mit Geschäften und Verkehrsmitteln am Fuß des Gebäudes. Wir empfehlen diese Unterkunft!', 'schöne Wohnung, komfortabel und gut ausgestattet. Alles ist funktionell und komfortabel. Schöne Aussicht.\nSehr gute Kommunikation mit Micaela, Anweisungen waren klar.\nDie Wohnung befindet sich in der Nähe der Straßenbahn und der Geschäfte.\nEmpfehlenswert und komme gerne wieder!', 'Dies ist ein tolles Haus in sehr guter Anbindung mit vielen Geschäften in der Nähe. Die beiden großen Terrassen sind super! Micaela ist sehr reaktionsschnell und hilfsbereit. Tolles Preis-Leistungs-Verhältnis.'];4;170.0;Unterstrass;2206.0
584;Modern eingerichtetes Apartment im Herzen von Zürich;180.0;0.0;2;1;1;1.0;47.375;8.52736;23;4.87;4.8;4.9;4.7;4.9;4.9;4.9;"['Wonderfully renovated space in a great location. Easy to get around the old town and quick walk to the train station. Agathe and Nik were very responsive and helpful.', 'Nik and Agathe’s place is well located, very easy to access from the main train station and easy to walk to most sights around the centre of Zürich. The apartment has everything you need for a self contained stay, is very spacious and very quiet. The hosts are lovely and very accommodating.', 'My friend and I stayed here while visiting Switzerland. Highly recommend this place!! It is in an incredible location!! 15 minute walk to the train station (get the Swiss pass when visiting Switzerland!) and 15 minute walk into the Zurich town area by the water. There are also a ton of cafes, restaurants, etc right outside the door!\n\nThe place is SO cute and clean! The apartment was bigger than we expected and beautiful.\n\nNikolaus is wonderful and super easy to communicate with. Highly recommend staying at his property! We will definitely be back!', 'Die Wohnung befindet sich in einer sehr schönen sowie zentralen Lage. Zu Fuß ist die Innenstadt gut erreichbar. Alle angegebenen Ausstattungen waren vorhanden.\nFragen rund um den Aufenthalt wurden schnell und ausführlich beantwortet.\nWir können diese Wohnung + Vermieter nur wärmstens weiterempfehlen.', 'Grosse, helle, neu renovierte Altbauwohnung mit zwei Balkonen im 4. Stock an bester Lage im Stadtzentrum. Küche zum Hof sehr ruhig, beide Zimmer zur Strasse mit geschlossenem Fenster auch ruhig. Gute Matraze, Küche gut ausgerüstet. Blitzblank sauber. Und obwohl die Gastgeber die Wohnung selbst bewohnen sehr aufgeräumt und nicht überstellt mit Dingen. Wir kommen gerne wieder.', 'Die Wohnung ist sehr schön, toll gelegen und alles Notwendige ist vorhanden.\nNiko hat sehr schnell geantwortet und wir haben uns in der Wohnung wohl gefühlt.\nDie perfekte Wohnung, um Zürich zu erkunden.', 'Wonderfully renovated space in a great location. Easy to get around the old town and quick walk to the train station. Agathe and Nik were very responsive and helpful.', 'Nik and Agathe’s place is well located, very easy to access from the main train station and easy to walk to most sights around the centre of Zürich. The apartment has everything you need for a self contained stay, is very spacious and very quiet. The hosts are lovely and very accommodating.', 'My friend and I stayed here while visiting Switzerland. Highly recommend this place!! It is in an incredible location!! 15 minute walk to the train station (get the Swiss pass when visiting Switzerland!) and 15 minute walk into the Zurich town area by the water. There are also a ton of cafes, restaurants, etc right outside the door!\n\nThe place is SO cute and clean! The apartment was bigger than we expected and beautiful.\n\nNikolaus is wonderful and super easy to communicate with. Highly recommend staying at his property! We will definitely be back!', ""Fantastic appartment, very clean, great location and couldn't fault Nic and Agthe. Communication was great and check in/out very easy. Will definitely be back!""]";2;180.0;Werd;1895.0
585;Brandneue Wohnung im Stadtzentrum;175.0;0.0;3;1;1;1.0;47.37589;8.52727;10;4.8;4.8;4.6;4.8;4.9;5.0;4.8;['Sehr schöner Aufenthalt und die Lage war zentral für alle Aktivitäten, die ich unternehmen wollte.', 'Gut gelegene und geräumige Wohnung. Benjamin ist sehr freundlich und der Empfang ist herzlich.', 'Wir sind sehr zufrieden!', 'Benjamin ist ein sehr netter Mensch, der viele Fragen beantwortet. Die Wohnung ist wirklich schön, 15 Gehminuten vom Stadtzentrum entfernt.', 'Toll', 'Alles war super. Unterkunft war eine tolle Lage, sehr gepflegt und der Gastgeber war sehr zuvorkommend', 'Sehr schöner Aufenthalt und die Lage war zentral für alle Aktivitäten, die ich unternehmen wollte.', 'Gut gelegene und geräumige Wohnung. Benjamin ist sehr freundlich und der Empfang ist herzlich.', 'Wir sind sehr zufrieden!', 'Benjamin ist ein sehr netter Mensch, der viele Fragen beantwortet. Die Wohnung ist wirklich schön, 15 Gehminuten vom Stadtzentrum entfernt.', 'wunderbare Unterkunft! Trotz der Tatsache, dass es bei Airbnb bei vielen Leuten, die dort übernachten konnten, gab es einen Fehler, Brnjamin hat uns super geholfen.'];3;175.0;Werd;2179.0
586;City Loft mit Balkon und kostenlosem Parkplatz;179.0;0.0;2;1;1;1.0;47.35966;8.52362;5;4.8;4.6;4.8;5.0;5.0;4.6;5.0;[',\n · Last-minute-reise\nAmazing host with amazing place. She shows full concern and full care to the guests. She makes sure the customer is satisfied and happy at all times. Place is very good and cozy. Would definitely come back again!', 'Great apartment with fully equipped kitchen, workspace, terrace and in a nice neighbourhood. You can easily reach the old town of Zurich by tram or by foot. The building has no elevator, but the terrace and the whole apartment are just wonderful!'];2;179.0;Sihlfeld;1516.0
588;Helles & gemütliches Loft in Zürich;189.0;0.0;3;2;3;1.0;47.39057;8.53876;15;4.67;4.6;4.9;5.0;4.9;4.9;4.9;"['In diesem Dachappartment kann man sich schnell wohlfühlen. Es ist im Sommer zwar sehr, sehr heiß, aber es kann relativ zügig durchgelüftet werden. Mit 3 Erwachsenen fanden wir es etwas klein, vor allem das Einzelbett ist sehr schmal. Die Kommunikation mit Pietro war immer zügig, hilfreich und nett. Die Lage der Wohnung ist wunderbar, da alles zu Fuß oder schnell mit der Tram erreichbar ist: Zentrum, Einkaufsmöglichkeiten, Schwimmen im Letten.\nDa wir sehr gern selber kochen, bremste die Küchenausstattung uns etwas bis wir gute Übergangslösungen gefunden hatten ;-) für zB eine nicht funktionsfähige Salatschleuder, einen großen Topfdeckel. Alles in Allem haben wir uns wohl gefühlt.', 'Sehr schöne und gemütliche Wohnung! Die Kommunikation mit Pietro war sehr gut und unkompliziert!', 'Sehr saubere und schöne Unterkunft. Sie befindet sich auch in der Nähe der öffentlichen Verkehrsmittel. Sie befindet sich auf der obersten Etage des Gebäudes.', 'Das Haus ist sehr, sehr schön! Ein Aufenthalt hier wird ein wunderbares Erlebnis sein!Die Lage ist auch sehr günstig, nur zehn Minuten vom Bahnhof entfernt, sehr bequem, um zu Kunstgalerien oder zum See zu gelangen.', 'Das war eine tolle Unterkunft', 'Geräumig, gepflegt, volle Ausstattung, hell und modern, alle Einkaufsmöglichkeiten uns Tram in unmittelbarer Nähe, ruhiges Wohnviertel, zentral, Innenstadt und Kreis 5 nur einen Spaziergang entfernt. Paolo ist sehr freundlich und hilfsbereit. Super!', 'In diesem Dachappartment kann man sich schnell wohlfühlen. Es ist im Sommer zwar sehr, sehr heiß, aber es kann relativ zügig durchgelüftet werden. Mit 3 Erwachsenen fanden wir es etwas klein, vor allem das Einzelbett ist sehr schmal. Die Kommunikation mit Pietro war immer zügig, hilfreich und nett. Die Lage der Wohnung ist wunderbar, da alles zu Fuß oder schnell mit der Tram erreichbar ist: Zentrum, Einkaufsmöglichkeiten, Schwimmen im Letten.\nDa wir sehr gern selber kochen, bremste die Küchenausstattung uns etwas bis wir gute Übergangslösungen gefunden hatten ;-) für zB eine nicht funktionsfähige Salatschleuder, einen großen Topfdeckel. Alles in Allem haben wir uns wohl gefühlt.', 'Sehr schöne und gemütliche Wohnung! Die Kommunikation mit Pietro war sehr gut und unkompliziert!', 'Sehr saubere und schöne Unterkunft. Sie befindet sich auch in der Nähe der öffentlichen Verkehrsmittel. Sie befindet sich auf der obersten Etage des Gebäudes.', 'Das Haus ist sehr, sehr schön! Ein Aufenthalt hier wird ein wunderbares Erlebnis sein!Die Lage ist auch sehr günstig, nur zehn Minuten vom Bahnhof entfernt, sehr bequem, um zu Kunstgalerien oder zum See zu gelangen.', 'Das war eine tolle Unterkunft', 'ein schöner Rückzugsort in Zürich mit schöner Aussicht!']";3;189.0;Unterstrass;1705.0
